id	label	sentence1	sentence2
12201	1	开通花呗，和信用卡一样吗	花呗能作为信用卡刷吗
12202	1	支付宝要用多久才能有花呗	多久能开花呗
12203	0	花呗额度不用，有影响吗	花呗透支分期对信用有影响吗
12204	0	花呗全部提前还款	电脑花呗怎么提前还款
12205	1	订单付款被扣了两次花呗	一个订单花呗扣了***次款
12206	1	我的蚂蚁借呗可以借***千的额度，如果是提前还款的话，利息是多少钱	借呗提前还款是不是不用交利息
12207	0	上个月还用花呗交水电费，今天就不支持了	上个月都可以用花呗交电费的
12208	0	我的支付宝号、我用新手机登陆了、花呗用不了	花呗登录不上 以前的手机号不用了
12209	0	我手机号关闭了花呗账号的花呗能开通吗	花呗关闭后宁外一个账号可以开通吗
12210	0	借呗额度咋会降低	你的问题让我借呗额度下降
12211	1	花呗以前手机号要改现在的	手机号码换了，花呗怎么能改手机号码
12212	1	为什么开通不了花呗信用卡收码款	我是商家，怎么不能开通信用卡与花呗收款码
12213	0	怎么样才可以把另一个支付宝账号上的花呗转到这个号上	花呗怎么转到另一个账户
12214	1	二维码不能用花呗红包	我领到的红包用花呗不能付，咋回事
12215	0	花呗没还，借呗能借钱吗	花呗没还款 借呗有影响吗
12216	0	能用花呗住酒店吗	住酒店花呗支付
12217	0	如何切换成借呗	把网商贷换成蚂蚁借呗
12218	1	刚才有一笔花呗付款，有没有支付成功	刚才我点的是花呗付款，成功了吗
12219	0	借呗有短期还款的吗	借呗短期免息申请
12220	0	蚂蚁借呗当天能还款吗	借呗可以晚还几天吗
12221	1	我的蚂蚁花呗找不到了	怎么没看到蚂蚁花呗
12222	0	花呗任务做完了，什么时候能更新新的任务	新申请花呗有任务做堤就金额么
12223	0	花呗分期以后还能继续用吗	花呗逾期还款后可以马上恢复使用么
12224	0	蚂蚁借呗的额度能切换账号吗	我的蚂蚁借呗什么时候才可以升额度
12225	1	花呗记账周期	花呗账单是***号到***号为一周期吗
12226	1	凌晨借呗什么时候到账	借呗放款什么什么时候可以下来
12227	0	花呗是要什么还款	花呗付款什么还款
12228	1	我的借呗还款日是那天	还款日期是统一的***号吗
12229	1	我已经还完了花呗的钱为什么还要还	已经还款了，怎么花呗上还叫我还款
12230	1	我在花呗支付了积分买的东西怎么查快递	用花呗积分买的东西在哪里看快递信息
12231	0	花呗还清，分期也还清	我有一笔花呗分***期了 我想这个月还
12232	0	为什么我觉得花呗是骗人的	为什么我的花呗账单打不开
12233	0	花呗分期可以现在取消一次性还清吗	我上次花呗不小心做了分期，能提前还款吗
12234	1	帮查一下支付宝还款花呗明细	如何查看花呗分期后几个月还款明细
12235	1	花呗可以做滴滴吗	滴滴打车可以花呗支付码
12236	0	我有两个支付宝账号，有一个想停用，但花呗、借呗都绑定在想停用的这个号上，我怎么才能转到另一个号	花呗怎么转到另一个账号
12237	1	我为什么无法申请借呗	为什么我没有借呗功能
12238	0	可以改成花呗分期吗	我用的花呗，可以改成分期吗
12239	0	为什么蚂蚁花呗刷脸失败	蚂蚁花呗必须扫脸吗
12240	0	看不到客人是用零钱还是花呗或者是信用卡付款	客人用花呗还钱，商家钱是不是马上到账
12241	0	为什么花呗和借呗不能用	我每期都还款了，为什么不能用借呗和花呗了
12242	0	好友还花呗能用花呗妈	错帮朋友还了花呗
12243	0	密付扣款不可以是花呗嘛	密付不是用花呗吗
12244	0	蚂蚁借呗结清证明失败	借呗结清证明纸质版
12245	1	怎么调整借呗金额	怎么把借呗的额度调成***
12246	0	滴滴出行花呗付款	滴滴出行怎么设置花呗
12247	1	我要取消花呗	我可以打电话取消花呗吗
12248	0	我现在的支付宝花呗关了开另外一个怎么开不了	问我的花呗怎么开不了
12249	0	花呗还款期怎么计算的	花呗怎么算延期还款
12250	1	我的花呗***的订单怎么回事	花呗付款三次 ，显示二个订单。怎么回事
12251	1	借呗的钱提现到现在还没到卡怎么办	蚂蚁借呗里借的钱怎么还没有到卡上
12252	0	成年当天开通花呗可以吗	现在可以开通花呗吗
12253	1	花呗怎么能换到新支付宝里	我花呗怎么改过来我这个支付宝
12254	0	花呗二维码怎么设置收钱	花呗怎样制作收钱二维码
12255	0	我是否已关闭花呗	花呗已经关掉了
12256	0	我刚才从花呗借款***钱怎么不在银行卡里	我银行卡绑定手机支付宝 余额怎么不在银行卡里 为什么会在花呗里面
12257	0	开能信用卡和花呗收款为什么显示不符合开通标准	花呗开通信用卡
12258	0	营业执照不是本人可以花呗收款吗	我的营业执照和店铺门头不一样，这样申请花呗收钱可以吗
12259	1	我的花呗交易能取消吗	我想取消花呗付款可以吗
12260	0	当面付收款为什么不能用花呗了	为什么收不了花呗
12261	0	为什么我已经把花呗设置为首付，在天猫和淘宝却用不了	我怎么在淘宝上面用不了花呗
12262	0	为什么我买苏宁的苹果***不能用花呗分期	我为什么不能用花呗分期手机
12263	0	蚂蚁借呗还款最多还几个月	蚂蚁借呗一个月还多少
12264	0	晚上再跟蚂蚁借呗的区别是什么	蚂蚁借呗和借呗有什么不一样
12265	0	可以把借呗开了吗	临时身份证可以开借呗吗
12266	1	借呗里面的按期还款，没到还款日期能主动还款吗	借呗能还下个月的吗
12267	0	永久注销支付宝账户之后花呗就可可以重新绑定了是吧	支付宝账号注销后花呗还能有吗
12268	0	为何关闭了借呗	能不能关闭蚂蚁借呗
12269	0	蚂蚁借呗额度还进去还可以用吗	蚂蚁借呗已经超过***笔，可还有额度，还能再用吗
12270	0	我没有花呗还什么钱呀	我没用花呗怎么会有帐单
12271	0	我用花呗买的淘宝物品，但是我有贷款，然后支付宝余额支付功能关闭了	支付宝的账户支付功能关闭后可以用花呗付款吗
12272	1	花呗支付后会有短信提醒么	花呗有消费短信提醒么
12273	1	这个付款方式能用蚂蚁花呗付钱吗	消费可以用花呗付款吗
12274	0	花呗最简单的还款方式是什么	花呗最低还款额什么意思
12275	0	我借呗逾期一天有影响嘛	借呗逾期一天会影响信用等级吗
12276	0	可以，现在可以用银行卡，您重新付款关闭花呗吗	把花呗关闭不用它付款
12277	0	为啥花呗可以开借呗开不了	为啥借呗可以开通，花呗不可以开通
12278	1	花呗可以在哪里充话费	在哪里能用花呗充话费
12279	0	花呗可以线下买东西嘛	花呗能不能直接买东西
12280	0	提高芝麻借呗的额度	我要提高借呗额度
12281	1	账户存在风险中断蚂蚁借呗	借呗为啥显示操作存在风险
12282	0	花呗申请了分期还款能取消吗	我的花呗是分期还款的吗
12283	0	花呗逾期额度还有吗	每个月还花呗最低还款还会逾期吗
12284	1	能帮忙开通下借呗嘛	帮我开通借呗，可以吗
12285	0	为什么绑卡了，花呗还是提醒绑定银行卡	为何蚂蚁花呗里下了***元！绑定银行卡里也下了***元
12286	1	借呗可以自动漏余额宝钱吗	余额宝可以自动还借呗钱么
12287	0	一个实名账户可以有两个账号有花呗吗	花呗可以在这个账号开通吗
12288	1	我有件衣服已经付过款了，怎么花呗上面还要我还	我***月末买了一件裙子，当时已经付完款为什么提示我付花呗需还款***
12289	1	蚂蚁借呗暂无可用额度怎么回事	怎么我的借呗额度消失了
12290	1	借呗额度可以增加吗	借呗可以临时提额度嘛
12291	1	蘑菇街用花呗是不是直接入账	支付宝花呗可用于蘑菇街
12292	1	什么样的商品在付款页会显示大于***可用花呗分期付款	为什么我的商品单笔交易要大于***才能用花呗
12293	0	为什么蚂蚁借呗的总额度降低了	开完借呗以后 为什么变成没有额度
12294	0	用花呗有什么好	花呗有什么用途
12295	0	花呗借呗提额度	用花呗买东西才能提升额度
12296	0	借呗马上还款能马上借吗	蚂蚁借呗晚上能借吗
12297	0	同时拥有网商贷和借呗	如何将网商贷换位借呗
12298	0	借呗昨天申请的额度，今天怎么查不了进度	借呗额度怎么申请提升额度
12299	1	怎么还不能开通借呗	我的借呗开通不了，能查询吗
12300	0	网商贷或者借吧	网商贷是蚂蚁借呗
12301	0	花呗能不能转到本人另一个支付宝	支付宝里的钱能转到花呗里面吗
12302	1	花呗分期后能一次还清么	花呗分期后能一次还清吗
12303	0	花呗额度五百可以分期付款吗	花呗分期付款退款需要付手续费吗
12304	0	花呗无法充值王者荣耀	花呗可以充值王者荣耀吗
12305	1	花呗和信用卡收款已经开通，为什么客户扫码显示不了花呗付款	我想咨询下，我的支付宝收款码为什么还使用不了花呗和信用卡收款服务，该上传和认证的资料我都上传完了，而且显示已开通花呗信用卡收款服务，但顾客买东西付款的时候还是用不了
12306	0	为什么花呗开通认证失误后不得认证了	我为什么不能开通花呗
12307	0	购买京东商品可以用花呗还款吗	花呗可以便用微信吗
12308	0	花呗可以退款	确认收货后花呗如何退款
12309	0	去哪里设置借呗还款方式	借呗通过什么方式通知还款
12310	0	这相当于是蚂蚁借呗吗	申请，蚂蚁借呗
12311	0	花呗境外可以提高额度吗	境外花呗额度怎么获得
12312	0	我的蚂蚁借呗下个月***号全部还清有什么变化	蚂蚁借呗的钱，每个月都要还钱吗
12313	1	你的当前交易不支持花呗	花呗不支持怎么回事
12314	1	花呗无法正常使用是什么问题	为什么无法使用花呗购物
12315	0	借呗别人怎么***利息	为什么别人的借呗利息是一天三毛五我的是五毛
12316	1	我的蚂蚁花呗怎么还不开通	给我把花呗开通吧
12317	0	用花呗付款，确认收货后，然后退货，花呗是不是变成现金了	退货后，货款直接已退给花呗了哈
12318	0	花呗能在门店使用吗	花呗美团不能用
12319	0	我申请开通借呗需要什么条件	开通借呗有什么要求
12320	1	借呗额度怎么调整回原额度	我的蚂蚁借呗调整了额度怎么调整不回来
12321	0	我借呗和来分期为什么借款不了啦	为什么支付宝更新了来分期和花呗就使用不了
12322	0	花呗怎么不能提前全款结清	蚂蚁花呗分期了能提前结清所有欠款吗
12323	0	我这个是还的蚂蚁借呗的钱么	蚂蚁借呗，剩下的怎么还
12324	0	我明天可以开通花呗吗	台胞证不能开通花呗吗
12325	0	为什么花呗会自动扣我银行卡的钱	为什么扣了余额的钱还在花呗扣
12326	1	我原来有借呗，升级成了网商贷了，怎么变回借呗	怎么把网商贷更换成借呗
12327	0	买火车票怎么用不了花呗	用支付宝花呗购买了火车票，在哪能领到火车票权益红包
12328	0	怎么看蚂蚁花呗还多少钱	如何看我总共还有多少花呗要还
12329	0	蚂蚁借呗现在怎么回不了钱	蚂蚁借呗怎么借不了了
12330	0	问借呗如何能提高额度	借呗额度怎么能快速提升
12331	0	用另一个帐号怎么开不了花呗	我的花呗关了为什么不能重开了
12332	0	花呗消费金额限制次数查询	如何限制花呗使用金额
12333	0	我想降低借呗的额度	我要降低借呗额度，请求有些服务
12334	0	花呗能用***，为什么不能分期***的东西	我的花呗分期了 之后为什么用不了的
12335	0	蚂蚁借呗需要什么条件为什么没额度	蚂蚁借呗为什么这么久了没恢复额度
12336	1	花呗分期后提前一次性还清需要出每月手续费吗	花呗交易后分期提早还款有手续费吗
12337	1	收钱码提现花呗手续费	花呗支付提现收费
12338	0	最近花呗怎么不能用了	麦当劳买东西用不了花呗
12339	1	花呗充值游戏点卷	用花呗充值游戏点券
12340	0	双*** 我的花呗用不了 为什么	为什么我花呗不能用了
12341	1	为什么我的借呗，被停了	为什么给我借呗额度关了
12342	1	花呗购物后，在那查看物流信息	在花呗上买的宝贝，怎样查看物流
12343	1	蚂蚁借蚂蚁无法借呗	怎么不可以借蚂蚁借呗
12344	0	支付宝和花呗不能开通一个一个银行卡吗	我有两个支付宝账号 一个开过花呗了 另一个能开吗
12345	0	说我淘宝的账户和花呗的账户不一致是吗	是支持花呗支付的
12346	0	蚂蚁借呗信息填错了怎么修改	借呗信息填错了还能更改吗
12347	1	这里就是显示此付款不支持花呗	我的花呗怎么购物支付不了
12348	0	已经关闭另一个账号的花呗，为什么这个还不能开通	a支付宝已经关闭花呗 为什么b支付号还不能开
12349	1	借呗还款日十二点后几点还款不算逾期	借呗还款当天最晚几点还
12350	0	淘宝付款时没有花呗这一选项	么在这***个前提下，为什么我买东西，付款方式里没有花呗这一选项
12351	1	我花呗买的东西，本月花呗我还完了，但是我买的东西退款了 钱不知道退哪里去了	我刚还的钱，今天又退了***多在花呗，那钱去哪里了
12352	0	花呗双***临时额度在哪里	花呗双十一临时额度去哪摇
12353	0	蚂蚁借呗申请未通过是何原因	主动申请蚂蚁借呗没通过会短信通知吗
12354	0	蚂蚁借呗多久可以到账，能提现吗	蚂蚁借呗多久能够到账
12355	1	给我恢复花呗功能	该让我的花呗恢复了吧
12356	0	那我们作为消费者使用花呗后，是自动分期还是	顾客买东西花呗分期，先是付款全款了。。。后面。每个月去还，，不是要付款两次了
12357	0	为什么我写花呗不能用	关闭花呗了为什么不能使用
12358	0	花呗可以充值欢乐书客	充值游戏可以花呗么
12359	0	我的意思花呗还款能不能不添加银行卡还	花呗钱一足可以添加银行卡买吗
12360	1	我的花呗为什么还有账单？我从未贷过款	花呗为什么出现一笔本人不知情的账单
12361	0	借呗借的款还没到。可以取消吗	我这个借呗借的钱能不能取消，我不借了，全部给你可以吗
12362	0	刚点了借款但是款还没到账可以不要吗	或者能改变借款到账账号吗
12363	0	借呗怎么受权	借呗还钱怎么还
12364	0	花呗可以共享给另一个账户吗	同一身份证下多个支付宝账户可以共享花呗吗
12365	1	分期提前还款花呗	花呗分期能不能提前还款，但不是一次性还完
12366	0	借呗逾期一次影响大吗	我的花呗逾期一天对我的个人信用有什么影响吗
12367	1	支付宝花呗限额多少	花呗最多能花多少钱
12368	1	我的花呗有人开通了	我这个支付宝账号开通不了花呗 显示在别的账号上开通了
12369	0	花呗几号可还款分期	花呗是否分期
12370	0	花呗停用了还能重新用吗	只可以花呗才能用吗
12371	0	为什么我的花呗到现在都没提额	我的借呗没提额花呗总提额为什么
12372	0	借呗没有额度，能借钱吗	借呗关了能开吗
12373	1	为什么我有现金贷款资格 借呗开通不了	为什么我开不了借呗呀
12374	0	为什么支付宝里找不到蚂蚁借呗	怎样在支付宝页面看不到借呗
12375	0	我的花呗是什么时候恢复的	什么时候恢复生活缴费
12376	0	借呗的贷款证明有盖章吗	我的借呗还清了，有没有还清的证明
12377	1	芝麻信用分跟借呗有关系吗	借呗开通与芝麻信用有关么
12378	1	超市花的花呗，什么时候出账单	昨晚用花呗买东西了 账单什么时候出来 我好还款
12379	0	一分钱领的花呗礼包	花呗的新人礼包里面有什么
12380	1	花呗手机号码能更换吗	可以修改另一个手机号码吗。。就是花呗的
12381	0	蚂蚁借呗的进度查询	如何查看借呗认证进度
12382	1	何时评估借呗	系统借呗下次评估是什么时候
12383	0	收钱码不符合开通花呗付款	开通花呗收款提示您的帐户不符合开通条件
12384	0	我欠款已经还清了，淘宝上退货的款直接退到花呗，这个款在哪看到	我下午用花呗付款了，但是又退款了，退的钱直接到花呗了吗
12385	0	花呗可以分几期什么意思	花呗可以分三期嘛
12386	0	花呗逾期会自动扣吗	花呗逾期可以调
12387	1	淘宝上用能用支付宝，支付宝里面也实名制了为什么用不了花呗	为什么我刚刚开通了支付宝的花呗可是没用办法在淘宝使用
12388	0	支付宝的花呗怎么访问手机通讯录	为什么同意了花呗访问通讯录还是不行
12389	1	花呗还款过期不能使用怎么办	我预期的花呗不能再用了
12390	0	支付宝花呗逾期多久有影响	花呗逾期了半小时，有影响吗
12391	1	如何取消掉邀请朋友帮忙花呗	花呗怎么取消朋友代还
12392	0	我的支付宝账户被提示司法冻结！我的借呗还款怎么还	有按时还款，借呗怎么会冻结
12393	0	花呗会自动从支付宝扣款吗	花呗分期够了，会自动停扣吗
12394	0	我的花呗还款重复怎么办	借呗***月重复还款了
12395	0	为什么我的借呗不能循环使用	我的借呗最近不能用了
12396	1	借呗首次借的钱多久到账	使用借呗钱什么时候到账
12397	0	花呗学历填的错了	单号填错了，但是款已经退回花呗的咋整
12398	0	什么是不符合花呗	蚂蚁花呗是什么时候可以用的
12399	1	怎样取出花呗里商家退款	退款去花呗了要怎么样拿出来
12400	0	我怎么还借呗的贷款	蚂蚁借呗我还款了…怎么还要还款
12401	1	借呗提前还款了还算利息吗	借呗分期***个月，使用了一个月还请，利息怎么算
12402	1	想买手机但花呗不够	想买点东西花呗的钱不够，怎么办
12403	1	怎么修改花呗关联的手机号码	花呗更改手机号怎么办
12404	1	蚂蚁借呗要多少芝麻信用才可以开通	信用积分多少分可以开通借呗
12405	1	我借呗为什么给我关闭了	为什么好把我借呗关闭了
12406	0	借呗怎么不显示确认	借呗怎么不显示不出来借款
12407	1	关闭花呗后怎么再开通	请再次开通我的花呗
12408	1	我欠了借呗多少钱	我现在借呗欠多少钱了
12409	1	我想开通用余额宝自动代扣花呗还款	花呗可用余额宝自动还款么
12410	0	我的借呗款要明天才能还上怎么办	我的借呗为什么没有按天还款的选项
12411	1	怎么蚂蚁借呗只能代***个月	借呗为什么只可以借***个月
12412	0	花呗是，银行卡没钱也可以付款是吧	可我支付没钱，花呗也用完了，现在只有手上一张武汉农村商业银行卡
12413	0	花呗退款怎么回退回额度	为什么我的花呗退款退回账单，额度
12414	1	花呗小号开通了，能不能注销，用这个主号开通花呗	花呗不小心开通了，可以取消嘛
12415	0	我用日本的手机号，收不到借呗的验证码	花呗手机号没用了收不到验证码怎么办
12416	0	为什么我的支付宝用不了花呗	为什么我开花呗他说安全验证没有成功
12417	0	蚂蚁借呗到还款日了可以申请延后还款吗	现在蚂蚁借呗还可以开通吗
12418	1	蚂蚁花呗能不能代还	花呗还款能好友还吗
12419	0	花呗有个退款	我退款点退还花呗
12420	0	收钱码怎么开通信用卡花呗支付	已经开通信用卡与花呗收款可还是用不了
12421	0	淘宝上怎么使用不了花呗	淘宝花呗不能使用了，怎么解开
12422	1	借呗也不显示了	我为什么不显示蚂蚁借呗
12423	0	怎么看到借呗之前的账单	可以看借呗账单吗
12424	1	花呗是要确认收货后才还的吗	蚂蚁花呗是确认收货后出帐吗
12425	1	如何删除蚂蚁借呗放款和还款记录	借呗记录能删除么
12426	1	为什么我不能借呗了	蚂蚁借呗不能用
12427	1	上月花呗分期，这月用了花呗还可以分频	花呗已经分期了一次，还能在分期吗
12428	0	花呗账单已还清 后期退款到花呗怎么办	花呗我已经还款了，退款怎么办
12429	0	每次的退款花呗里都有消息的，就这次没有	我用花呗买的东西，然后我还款了，怎么还是显示没有还款
12430	0	用花呗分期可以使用购物津贴吗	花呗支付可以购物津贴
12431	0	花呗开通需要多长时间	开通花呗等多久
12432	0	关了网商贷也不行	网商贷能不能关闭
12433	0	开通了花呗支付，怎么付款不能用花呗	怎样设置开通花呗支付
12434	1	花呗分期后是否可以提前还清	花呗分期后可以提前还嘛
12435	0	蚂蚁借呗要怎样才能使用	要怎样使用才能开借呗
12436	0	可以代付支付宝吗	关了a，开b一定可以吗
12437	0	在花呗买的东西怎么查快递	在花呗买东西怎么看物流信息
12438	1	我花呗预期***天	我花呗逾期了
12439	0	借呗开通了，不借行吗	借呗能手动开启吗
12440	0	为什么我花呗己付***元，不好骑？还显示余额不足	花呗额度够了，为什么分期购买时显示额度不足
12441	0	为什么蚂蚁金服可以开通借呗	听说蚂蚁金服停止蚂蚁借呗了
12442	1	为什么我的借呗不能分十二期	借呗怎么不能分***月还款
12443	0	花呗支付延迟	花呗能否延期还
12444	0	花呗已经激活了	这样激活花呗
12445	0	今天我用花呗消费了多少钱	用花呗加油便宜多少
12446	1	客户的是用花呗付款的码	客户扫码，用花呗给我付钱
12447	1	我换手机了我的花呗登不上怎么办	换手机了花呗登不了
12448	1	花呗怎么用不起	为什么我还是用不了花呗
12449	0	为什么我花呗数不对帐	上个月我的花呗账单不对
12450	0	蚂蚁借呗 我怎么没开通	借呗手动开通
12451	1	借呗最晚还款日期是几号	我的蚂蚁借呗还款日是什么时候
12452	0	借呗没通过要怎么办	借呗资料没读书怎么填
12453	0	今天还借呗，又借出来，在还是什么时候	借呗今天还什么时候可以借下个月还
12454	0	借呗最多能提升多少额度	多少信用积分能开通借呗额度
12455	0	分期付款，花呗不够怎么办	花呗分期为什么说不够
12456	0	用花呗分期付款后怎么提前结清	花呗分期有多单，能不能选择其中一单提前结清
12457	0	花呗是次月自动从卡里面扣吗	花呗分期他是自动扣钱吗
12458	1	蚂蚁借呗二十七号要还钱，怎么还	怎么是还到蚂蚁借呗
12459	0	花呗支付额度受限	花呗额度提升
12460	0	花呗付款成功却显示没有付款	花呗已经扣款，为什么显示未支付
12461	1	花呗分期第一个还款日是什么时候	花呗分期从什么时候开始还
12462	0	打开借呗额度设置	借呗额度设置能改回来么
12463	0	怎商家怎么开通蚂蚁花呗	商家开通了花呗，但是我不能用花呗支付
12464	1	为什么我现在用不了借呗	为什么不能在借呗借钱
12465	0	帮我查一下我的花呗是否有钱要还	你能帮我查一下我还要换花呗多少钱
12466	1	花呗没还清可以使用借呗吗	花呗有欠款 可以开通借呗吗
12467	0	为啥我的支付宝账号开通不了花呗	为什么我的第二个支付宝账户不能开通花呗 第一个就可以
12468	1	蚂蚁花呗到期还款可以分几期开还	花呗可以分期多少次数
12469	0	我的花呗为什么冻结了	还把蚂蚁花呗冻结了
12470	1	每次点花呗多提示绑定银行卡 绑定了以后还是这样	花呗老是提示未绑定银行卡怎么回事
12471	0	手机收款花呗不支持	为啥我的显示不支持花呗收款
12472	0	可以使用花呗交押金吗	代付可不可以用花呗付
12473	1	开通蚂蚁借呗了得，怎么借不了款	为什么蚂蚁借呗借不到余额
12474	0	当前交易不支持花呗支付	火车票怎么不支持花呗支付
12475	0	我的花呗么有用怎么用还款	瓜子花呗怎么还款最划算
12476	0	我的花呗早就还款了，怎么还要还	我上月的花呗还了
12477	0	负面记录会影响花呗使用吗	取消了花呗授权信用分会有影响吗
12478	1	借呗分期可以提前一次性还完	花呗分期还款可以一次性还清
12479	1	没有了 你们人工客服多少	请联系人工客服为我解答
12480	0	借呗存在风险吗	为什么开通蚂蚁借呗提示存在风险
12481	0	花呗自动交话费功能我想不用了	用花呗冲话费充值不了
12482	0	我共享单车用的花呗	共享单车的押金花呗付的 我还掉了 最后退押金就退到我的余额里面了
12483	0	花呗还最低还款会不会影响信用	昨天我弄花呗还款弄成最低还款了，是否会影响我的信用
12484	1	花呗可以延时还款吗	花呗延期还款
12485	1	邮政储蓄卡能还花呗嘛	邮政储蓄银行的卡可以绑定支付宝还花呗的款吗
12486	0	双***花呗免单抽奖	双***花呗集盒赢免单活动报名
12487	0	为什么现在花呗打开不了	开通不来花呗
12488	0	花呗分期会影响芝麻分吗	借呗分期还款会影响信誉吗
12489	0	负面影响借呗不	我的负面影响是花呗吗
12490	0	无法偿还花呗产生逾期利息	花呗逾期多久开始产生利息
12491	1	淘宝买东西使用不了支付宝和花呗	蚂蚁花呗在淘宝使用不了
12492	0	花呗分期付款可不可取消	花呗没有到期之前被设置成分期付款，在没到期之前可以取消分期付款吗？又如何取消
12493	0	退了花呗短信服务了	消费花呗短信提醒
12494	0	花呗提前结清怎么搞	花呗如何点提前结清
12495	0	我怎么用蚂蚁借呗申请贷款	怎么样借呗使用条件
12496	0	蚂蚁积分会不会过期	积分为什会过期
12497	1	花呗怎么分期付款阿	如何签约花呗分期
12498	1	蚂蚁借呗还款迟几天	借呗每月最迟几号还
12499	0	花呗如何申请商铺	如何推广商家开通花呗分期
12500	0	蚂蚁花呗怎么不分期还款了	因为借呗不开通我真还不了勒
12501	0	花呗买的火车票可以退吗	我在花呗买的火车票改签的钱怎么不退
12502	0	什么是花呗无线端	花呗未出帐是什么
12503	0	身份证过期了借呗会自动关闭吗	我的身份过期了重新上传后借呗额度还会恢复吗
12504	0	我的花呗还款缓冲了怎么处理	怎么才能还花呗上的钱
12505	0	花呗余期了怎么办	花呗负面影响怎么办
12506	0	蚂蚁借呗到还款日了怎么还没扣款	借呗分期到了还款日怎么还不扣
12507	0	我的支付宝怎么没有借呗	怎么借呗突然间没有了
12508	1	我花呗已退款了但是还款额没变！帮我看看	我的花呗退款了，数目没变
12509	1	怎么恢复借呗余额	我想恢复借呗
12510	0	蚂蚁借呗怎么不见了	以后还蚂蚁借呗怎么还
12511	0	花呗支付不需要密码的吗	花呗小额支付，为什么不需要输入密码
12512	1	我是商家，花呗收款有限额嘛	店里的花呗收款有限额的吗
12513	1	为什么我这边用花呗付款成功，对方没收到	使用的花呗付款，可商家说没收到钱，我这边钱已经扣了
12514	1	为什么共享单车不能用花呗支付押金了	为什么现在蚂蚁花呗不支持交摩拜单车押金
12515	1	为什么借呗不能借钱了	为什么我的蚂蚁借呗不能用
12516	0	密付可以使用花呗充手机话费吗	密付付款不可以用花呗吗
12517	0	钱退到花呗里面了	退货的钱会直接到花呗吗
12518	0	花呗付分期怎么付不了	支付宝账单分期下个月的都还了花呗出现负面怎么申请还
12519	1	我们支付宝怎么没有花呗	我的支付宝界面为什么找不到花呗
12520	1	怎么样能涨借呗额度	我的借呗限额是一千怎么样才能提高
12521	1	我不是***号还借呗怎么***号自动给我还了***	为什么自动给我还借呗了
12522	0	花呗和蚂蚁借呗还款是互通的	是不是花呗没有还款。借呗不能用了
12523	0	我之前用花呗买的机票，提前还款了，为什么退回来的钱还腿到了花呗里	我用花呗买的飞机票
12524	0	我怎么才可以使用花呗	花呗！可以去加油吗
12525	0	蚂蚁花呗怎么不能一次性还清	我怎么不能提前还款了花呗
12526	1	花呗能推迟两天还款么	花呗延后一天还款可以吗
12527	1	借呗无法人脸识别	借呗密码输了，人脸识别没用怎么办
12528	0	花呗 最后还款日期	花呗最后还款日之前还款 我最后一天还款
12529	1	花呗收款没有***％的服务费吗	没有客户对我使用花呗付款，为什么要扣我的服务费
12530	1	余额也没有余额宝里面也没有，他说退到花呗里我也没看出来	退款退回花呗，没看到金额
12531	0	借呗最长能分几期	借呗现在为什么最多只能分***期
12532	0	花呗账单我已经还了 但是现在我的借呗不可以用了	我就是问下我逾期了，现在还了能不能帮我消除逾期记录
12533	1	能不能让我看看我花呗消费单	我刚刚花呗花消费了什么
12534	0	要达到什么条件才能开花呗收款	花呗收款，显是没有达到开通条件
12535	0	咋开通信用卡，花呗收款	已经开通信用卡与花呗收款，如何用花呗收款
12536	0	用花呗有服务费吗	信用卡 花呗收款服务费 这是什么意思
12537	0	花呗可以在哪儿使用	可以用花呗买机票吗
12538	0	能不能帮我重新开通蚂蚁花呗	重新开启花呗的条件
12539	0	分期的时候不能用花呗额度了吗	花呗分期了 在还完了会不会长额度
12540	0	我是不是还完款后，关闭花呗，以后就不会出现推荐使用了	这些都是使用花呗付的款吗
12541	0	怎么我的借呗成了网商贷了	能把网商贷换成借呗吗
12542	0	我申请退款 钱退的花呗了 是怎么回事	花呗的钱我还了，退回来的钱也到里面去了，怎么办
12543	1	花呗的钱怎么退还？会不会产生费用	使用花呗退款会不会产生费用
12544	0	为什么借呗申请失败	为什么以前申请借呗，现在不能
12545	1	失信被执行人和花呗借呗有关系吗	我是失信被执行人可以开花呗吗
12546	1	芝麻信用分怎么提升不了	为啥不加芝麻分了
12547	0	花呗临时额度怎么样才能分期还	花呗都没有临时额度了，怎么还能是负的
12548	1	花呗余额下降	我花呗咋降额了
12549	0	为什么怎么信用，分，一直上不去	我的芝麻信用和花呗怎么老是上不去
12550	0	为什么我的花呗额度被调低了那么多	为什么我的蚂蚁花呗和别人的不一样
12551	0	花呗分期后下个月可以优先还分期的吗	借呗账单出来后可以分期吗
12552	0	借呗逾期了几个小时在还款	借呗几天之内还款不算逾期
12553	0	用话费付的钱，但是显示退款了，为什么花呗里面没有显示我的余额	退到花呗为什么没有显示余额
12554	0	花呗能分期还款嘛	我想一次性还清花呗分期账单
12555	1	蚂蚁借呗怎么涨额度	蚂蚁借呗没额度，怎么提
12556	0	花呗分期可以少分几次吗	花呗分期 看可以借多少
12557	0	花呗换一个账号可以吗	另一个账号关闭花呗了 这个还能开通吗
12558	0	借呗的限时提额是什么意思	我是借呗提额
12559	0	借呗还款，账户余额限多少	还借呗贷款，银行卡有限额
12560	1	我想退出花呗登录	我是说退出花呗
12561	0	我的花呗有开通吗	能帮我查查我身份证名下有开通几个花呗么
