id	label	sentence1	sentence2
7796	0	我的借呗突然变成网商贷	借呗变成网商贷的原因
7797	0	联华超市可以用花呗啮	小心超市花呗征样用
7798	1	借呗的钱可以存到理财里嘛	用借呗的钱理财
7799	1	花呗普通额度已经分期，临时的额度可以分期嘛	花呗给的临时额度可以分期吗
7800	1	花呗不小心分期怎么一次还	我之前申请了花呗分期现在想一次性付清怎么弄
7801	0	支付宝淘宝花呗都是用不了怎么回事	用的不是支付宝花呗 是淘宝中的
7802	0	我之前的支付宝有用花呗 现在这个为什么不能用	花呗额度够为什么不能支付
7803	1	可以用花呗帮朋友代付款吗	代收可以使用花呗吗
7804	1	我有一笔款退到花呗里了我怎么取出来	款退到花呗里怎么取出来
7805	0	淘宝怎样申请花呗收款	营业执照和支付宝的名字不同怎么申请花呗收款
7806	0	我得花呗怎么没了	没开通花呗
7807	0	花呗临时额度可以，分期吗	花呗的临时额度，一定要在规定时间全部还清吗
7808	1	关闭了花呗还可以开起来吗	花呗注销了，还可以在注册吗
7809	0	借呗免费提额度咋用	借呗额度不够
7810	1	网商贷怎么转成借呗	是如何将网商贷换成借呗
7811	0	有的花呗还了为什么还要付软	为什么银行长付了款，花呗还要扣
7812	1	花呗分期购规则	花呗分期费怎么算
7813	1	算了吧，借呗还是暂时关闭吧	说我还没有开启借呗，但是我想关了它，可以吗
7814	1	借呗输入借款金额无法点击确认	借呗怎么无法确认借款了
7815	0	我直接还完让花呗关了	我还完以后如何设置不再用花呗了
7816	1	本人当前有贷款正在逾期，无法使用借呗	本人当前有贷款未结清不能使用蚂蚁借呗
7817	0	借呗要多久才能恢复正常	借呗额度多久能恢复
7818	1	蚂蚁借呗还清，还有没还记录发过来	蚂蚁借呗已经还了，这么还发信息说没有还
7819	0	花呗支付时有金额限制吗	花呗限额限制次数吗
7820	1	现在开通花呗，什么时候还款	如果我今天开通了蚂蚁花呗要什么时候还款
7821	1	我的借呗怎么还没钱	我为什么还没有借贝
7822	0	为什么借呗还完了 借不了钱	借呗我为什么到现在都用不了
7823	1	用购物津贴可以用蚂蚁花呗付款吗	双十一花呗支付可以使用购物津贴吗
7824	0	我花呗还完了怎么还出负数	我的花呗额度负的怎么办
7825	1	分期花呗支付问题	花呗分期和花呗
7826	1	花呗里绑定的手机号码怎么改	我的花呗，我的花呗怎么改一下是原来的手机的，不是这个手机
7827	0	我们是商家，客户用花呗买我们店的东西，为什么我们账单里有花呗服务费	为什么收花呗服务费是什么东西
7828	0	借呗还款日超过***点自动还款会影响信誉吗	借呗还款日十二点前会不会来信息
7829	1	借呗逾期后还上还能用吗	借呗逾期一天 还款我再使用借呗可以吗
7830	0	花呗不用会扣钱？吗	不使用花呗，花呗会扣钱吗
7831	0	第一次用花呗多少	刚开通花呗一般额度为多少
7832	1	花呗为什么老是安全初始化失败	花呗！为什么开通不行，显示安全初始化失败
7833	0	口碑不能花呗支付了	为什么花呗有额度，可是不能用
7834	1	第一次主动申请借呗未通过审核	借呗审核未通过什么原因
7835	0	花呗如逾期未还款***利息怎么算	花呗逾期算利息吗
7836	0	我花呗逾期过，冻结了，什么时候能用	我花呗冻结，可以解冻吗
7837	1	展开 蚂蚁借呗不能使用，说本人有贷款当前存在逾期	怎么说贷款没有结清，不能使用借呗
7838	0	提现收到银行通知己到帐，花呗还款却提示余额不足	为啥我付款成功了，现在有提示花呗付款不足
7839	0	花呗功能被冻结	花呗冻结了咋办
7840	0	我刚才在淘宝买东西了，是用花呗付的钱怎么办	我买的东西都付款了为啥还欠花呗怎么回事
7841	0	我上个月的蚂蚁借呗还款还上没有	怎么蚂蚁借呗没涨
7842	1	用花呗开的膜拜单车然后退款以后一直没到账	花呗退款成功却没有到账
7843	0	我的支付宝怎样才能收花呗的钱	支付宝花呗里的钱，怎么样提到银行卡里
7844	0	换手机后蚂蚁借呗不能用了	蚂蚁借呗额度不能用是为什么
7845	1	退款花呗会扣手续费吗	花呗退款后手续费
7846	1	花呗三期免息的券在哪儿领	花呗分期免息劵哪里兑换
7847	0	双***花呗***期免息	花呗免息分期付
7848	1	我的花呗提示号码和本人号码不符	花呗的手机号和支付宝手机号不一致
7849	1	手机号码丢了，如何解绑蚂蚁花呗	之前手机号没用，怎么解绑花呗
7850	1	借呗还款会从余额宝扣吗	余额宝有钱，花呗会自动扣走吗
7851	1	本人的身份证号码被别的号码注册了花呗要怎么解绑	我的身份被其他账号绑定蚂蚁花呗怎么办
7852	1	多久可以再用花呗交电费	支付宝花呗什么时候可以交电费
7853	1	花呗点进去说支付宝账号存在风险	为什么花呗总显示支付宝存在安全风险
7854	0	为什么花呗收不了款	花呗不能大额收款
7855	0	花呗的话怎么样还款	花呗还钱怎么
7856	0	更换绑定储蓄卡后借呗额度会变吗	如何更换绑定的借呗银行卡
7857	1	美团为啥没有花呗	为什么美团上面不能用花呗
7858	1	家政公司可以开通蚂蚁花呗收款吗	我是商家想开通花呗收款
7859	1	我点开花呗的时候老提示系统繁忙	花呗一打开就显示系统忙
7860	1	刚开通支付宝里没有花呗	怎么支付宝没花呗
7861	1	我在里面没有看到花呗	怎么我的没有看到蚂蚁花呗
7862	0	花呗款已还，怎么还显示下个月还可还十几元，说未出帐的，什么意思	已经还了这笔花呗怎么还显示还款
7863	0	借呗分期期限最长多长	借呗最长只能选择***期了吗
7864	0	这样主动申请申请蚂蚁借呗	主动申请借呗界面
7865	0	美团不能用花呗是怎么回事	我的花呗为什么在超市不能用了
7866	0	我都满足了借呗条件了	怎么知道自己是不是满足借呗条件
7867	1	我的支付宝里咋么有花呗	为什么我的支付宝账号看不到花呗
7868	1	怎么支持？花呗	门店支持花呗支付吗
7869	0	网商银行的贷款和蚂蚁借呗什么区别	网商银行和蚂蚁借呗有啥区别
7870	0	借呗和网商贷能同时使用吗	借呗和网商贷能同时出现吗
7871	1	为什么花呗会忽然空白看不到额度	怎么看蚂蚁花呗额度
7872	0	借呗还款可以延后两日吗	蚂蚁借呗可以调整还款日么
7873	0	花呗提前结清还有息吗	花呗怎么提前全部结清
7874	1	怎么一下把花呗额度提升高点	怎么我的花呗额度怎么这么低
7875	1	我的花呗怎么暂时用不了	为什么我的花呗，现在不能使用了，是什么原因
7876	0	为什么我的花呗额度只有***提不起	为什么无缘无故把我花呗额度降了
7877	1	借呗额度最高升多少	借呗的额度最高是***吗
7878	1	为什么借呗，现在借钱只有***个月的分期	蚂蚁借呗为什么变成***个月啦
7879	0	我这边是要开通对应支付产品的花呗支付渠道怎么操作	商家支付店铺怎么才可以用花呗
7880	1	借呗升级网商贷一直在审核	我借呗升级网商贷什么时候能过
7881	0	蚂蚁借呗刚给我开通的怎么用不了	还要怎样用蚂蚁借呗才能用
7882	1	花呗可以用于支付商店品嘛	我要收对方花呗支付可以吗
7883	1	花呗扣我的余额。扣的什么钱	我花呗扣了钱不知道是扣的什么
7884	1	借呗还了钱不可以再借了吗	借呗没了全还了可以再借吗
7885	1	咋删掉花呗工能	我想栓掉花呗
7886	0	如何知道蚂蚁借呗里的钱已经提现到银行卡	为什么借呗不能提现到桂林银行卡的
7887	0	用花呗还能享受购物津贴吗	问下，买的预售，付款用花呗选的分期，是不是付尾款时就不能享受天猫购物津贴了
7888	0	我这花呗怎么联系银行	花呗in定制照片怎么联系
7889	0	每个月都可以有一次机会分期还花呗吗	蚂蚁借呗最后一期还利息后可以再分期吗
7890	1	怎么提示我不能使用蚂蚁借呗	我的借呗提示获得使用资格，但是没法使用
7891	0	借呗怎么邦银行卡	怎样绑定银行卡还款借呗
7892	0	怎么才能用借呗申请贷款	怎么样使用支付宝，才有借呗的
7893	1	花呗一次性提前还清会产生利息吗	花呗提前还所有的钱还需要利息吗
7894	1	借呗现在只能为***个月吗	蚂蚁借呗为什么期限只有六个月
7895	0	退回花呗的钱我怎么才能取出来	***是什么？我的钱还退到花呗
7896	0	花呗有没有像信用卡那样最后还款日后三天还都不算逾期，也没费用	我花呗逾期了，现在工资还没发，能不能宽限几天
7897	1	可以关闭蚂蚁借呗这个功能嘛	信誉好，可以不用关闭借呗吗
7898	0	花呗不分期扣手续费吗	花呗分期后一次性结清手续费
7899	1	为什么借呗拿不出钱	借呗为什么不借了
7900	1	花呗已经还款 为什么显示无法使用花呗	还款了为什么无发洗用花呗购物
7901	0	最低还款什么意思	还最低还款是啥意思
7902	0	查询还款借呗记录	怎么借呗查询还款记录
7903	1	收钱码无法花呗付款	收钱码无法使用花呗
7904	1	怎样降低蚂蚁借呗的利率	请求降低借呗日利率! 不合理
7905	0	蚂蚁借呗有年龄的要求吗	申请蚂蚁借呗有没有年龄限制
7906	0	借呗还了之后，额度会降低吗	可以把我蚂蚁借呗临时额度降低吗
7907	1	怎么能把借呗额度提升	蚂蚁借呗怎么可以涨额度
7908	0	蚂蚁花呗代扣电费	交电费花呗支持吗
7909	0	也么修改蚂蚁花呗付款	要怎么更改花呗先付款
7910	0	花呗就是分期花呗能在淘宝上买什么东西	我问的是花呗分期付款买的什么东西
7911	1	怎么蚂蚁借呗一直收不到校验码呀	借呗换号码收不到验证码怎么办
7912	1	凭什么我花呗给我降低了	花呗为何自己降低了
7913	0	为何我的支付宝不能申请花呗收钱码	我的收钱码怎么开通不了花呗和信用卡
7914	0	借呗最低还款	借呗可不可以还最低还款
7915	1	花呗余额宝自动还	怎么设置花呗到期自动从余额宝扣款
7916	1	积分多少才可以开通花呗	芝麻积分多少能用花呗
7917	1	借呗借的时间只有***个月	以前借呗可以借***个月的
7918	0	蚂蚁借呗时间到了还不上怎么办	我的借呗怎么还关了
7919	0	一月份的花呗，我已还清了，为什么说我还欠***	我的花呗已经还了，为什么钱不见了
7920	1	修改花呗密码	花呗可以更密码吗
7921	0	我兑换了花呗积分后红包在哪里查	积分兑换花呗免息券在哪里
7922	1	花呗境外消费额度为多少	我有境外花呗额度吗
7923	0	我十月一号花呗充值***元联通话费为到账	用花呗充的联通号'提示已充值'打电话为空号
7924	1	电脑版借呗在那	借呗电脑显示
7925	0	借呗怎么关自动还款	如何取消借呗单笔按期自动还款
7926	1	为什么我条件都符合却开通不了蚂蚁借呗	我这个号为什么一直都申请不了！蚂蚁借呗
7927	1	为什么我花呗只有两百额度	花呗怎么只有***万的额度了
7928	0	提前还借呗，借呗才会停吗	借呗提前还款，还款日的金额还有效吗
7929	1	商品退货后，花呗怎么退款	花呗交易如何退货退款
7930	1	我刚才注册了蚂蚁借呗我想取消我扫的身份证	蚂蚁借呗怎么取消验证身份证
7931	1	为何最近借呗会大批量的降额度	为什么我的借呗额度下降了***元
7932	1	冻结花呗什么时候能解开	我的花呗什么时候能解封
7933	0	退款进花呗为什么没有显示	我手机通讯录明明已经允许花呗权限了，为什么它显示没有
7934	0	怎样吧花呗的钱取出来	我想吧花呗全取出来
7935	0	花呗手机号码	花呗号码不对
7936	0	怎么我借呗不自动还款	蚂蚁借呗还款日主动还款怎么还
7937	0	蚂蚁借呗***的罚息是多少一天	我现在的蚂蚁借呗信用额度是多少
7938	1	花呗付款多收取手续费	使用花呗购物要手续费吗
7939	1	怎么看花呗历史帐单	已还的花呗帐单要怎样才能看到
7940	1	借呗当月还不上咋办	借呗还不上能推迟吗
7941	1	密付可不可以用花呗付款	密付蚂蚁花呗
7942	0	怎么在花呗提现	退在花呗里的钱可以提现吗
7943	1	更改开通花呗的支付宝	以前的电话号码没有用了，现在用新号码开通了支付宝，花呗怎么改过来
7944	1	不用花呗了？已	我不想用蚂蚁的花呗的钱
7945	1	我在花呗支付了积分买的东西怎么查快递	用花呗积分买的东西在哪里看快递信息
7946	0	在哪里好花呗	花呗盒子的钥匙在哪儿
7947	1	我们支付宝怎么没有花呗	我的支付宝界面为什么找不到花呗
7948	1	花呗***日前还款	花呗自动还款是还款日的什么时间还款
7949	0	蚂蚁借呗可以体现吗	借呗可以删了吗
7950	0	我花呗***号就得还款了，所以这边能给我延几天么	我的花呗为什么不能提前还款了
7951	0	更改了手机号码没有花呗	花呗换过手机号码
7952	1	蚂蚁花呗欠的款最晚什么时候还	花呗还款最晚什么时间
7953	1	花呗消费短信通知怎么关闭	怎么取消短信通知花呗
7954	1	我要用借呗怎么办	怎么才能使用这个借呗
7955	0	我是这个支付宝的本人的家人，你们为啥还给一个有逾期记录的人开通借呗	他不光是只使用花呗借呗还有其他的网站借款，我们已经承受不了了
7956	0	为什么我的花呗额度低，信用中等	为什么我的花呗额度一直那么低
7957	0	我花呗中今天退了款，总还款额应该变，怎么没有变	我淘宝选择退款了。花呗应该怎么处理
7958	1	在花呗里借用钱怎么还	我想知道怎么还花呗的款
7959	1	花呗能不能重新开启	可以重新给我开通花呗吗
7960	0	为什么我一直提前还款，可是借呗现在用不了了	刚刚用花呗买了psvr为何不能提前还款
7961	1	登录了支付宝，选择花呗后提示登录支付宝是咋回事	登录支付宝账号使用花呗是啥意思
7962	1	花呗是不是只能在淘宝买东西用，？别的地方不行嘛	花呗只能淘宝，其他地方用不了为什么
7963	0	蚂蚁借呗可以主动申请嘛	蚂蚁借呗自助申请六个月一次吗
7964	1	花呗不能付小黄车押金	花呗不能付单车押金
7965	1	花呗逾期了 现在已经还了 什么时候可以再使用	逾期后还清还可以用花呗吗
7966	1	我不想用花呗付款怎么取消	怎样取消花呗
7967	0	蚂蚁借呗扣款可以用蚂蚁花呗支付吗	花呗可不可以在京东上支付
7968	0	花呗安全验证没通过什么意思	花呗安全验证没有通过
7969	1	怎么没有借呗	我的蚂蚁借呗怎么没有了
7970	0	花呗分期后 能提前还吗	我花呗分期了，想提前还款
7971	0	麻烦你帮我查询一下我店铺无法开通花呗付款的原因	我店铺怎么不能开通花呗
7972	0	商家开通花呗了吗	花呗付款开通会自动关闭吗
7973	0	花呗学历没我的学校	花呗里没有我的学校
7974	1	怎么在借呗借不了钱了	借呗里面还有钱\怎么借不了
7975	0	花呗话费充值在那	花呗会自己充话费吗
7976	0	口碑花呗限额	花呗付不了口碑
7977	0	为什么我用花呗冲话费***只到账***	花呗话费什么时候到账
7978	0	怎样能使用花呗	不想再使用花呗
7979	0	借呗放款机构能改吗	借呗还款当日能到晚上吗
7980	1	我的花呗怎么交不了话费	现在话费充值为什么用不了花呗支付了
7981	0	为何俄还款二十可是没到花呗余额里	花呗还是没有进行还款
7982	0	怎么我的淘宝不能然客户使用花呗	怎么申请花呗分期
7983	1	我的花呗手机号是以前的	花呗的账号是以前的手机号码
7984	1	花呗还款可以产生能量吗	支付宝里使用花呗能产生绿色能量吗
7985	1	蚂蚁借呗有的，怎么开不通	借呗为什么开不来
7986	1	为什么我的花呗额度为什么一直没有提升	我的花呗每个月都按时还款的 为什么三个月没涨额度了
7987	0	花呗还款会自动扣余额宝上的款吗	关闭花呗自动还款
7988	1	如何快速开通花呗	花呗开通一下
7989	1	有笔花呗多收十元	花呗多收了我的钱
7990	1	新的支付宝账号无法使用借呗怎么办	为什么蚂蚁借呗无法使用了
7991	0	蚂蚁借呗晚还了一天会影响信用吗	蚂蚁借呗占用贷款额度吗
7992	1	如何修改借呗日期	借呗还款日的改变
7993	0	为什么我的借呗年利率比别人高	为什么我的芝麻分比别人高，借呗日利率还比别人多
7994	0	怎么把同一账号下的蚂蚁花呗转过来	怎么样把花呗转到另外一个花呗账号
7995	1	我的借呗不能用	不可以借呗嘛
7996	1	蚂蚁借呗限制年龄吗	花呗现定年龄吗
7997	1	花呗绑定的手机号码如何修改	花呗支付宝手机号怎么改
7998	0	花呗美团不能用了为什么	花呗怎么订不了饭呀
7999	0	借呗还清，再次使用还款日期不能修改吗	一次性还完借呗也不能修改还款日期吗
8000	1	为什么现在用不了借呗了	怎么现在蚂蚁借呗借不了钱
8001	0	借呗可以***个月以后一起还吗	借呗显示***个月以后在来
8002	0	花呗让完成学历，没学历怎样完善	花呗完善学历资料怎么完成
8003	1	已取消关联账号为什么还绑定我的花呗	取消关联支付宝账号，进去花呗还是显示有在关联的
8004	1	花呗我已经还了，一个负面影响待处理	借呗我还了，怎么还有负面记录了
8005	1	借呗还款 钱在卡里 扣不去	我的借呗今天到期，绑定的银行卡怎么还不了款，求解
8006	1	花呗可以消费哪些地方	如何知道哪些店可以支持花呗支付
8007	1	可以用花呗打滴滴车吗	顺风车能不能用花呗
8008	1	交电费怎么没有花呗支付了	怎么没有花呗选择
8009	1	花呗会重复扣款	花呗不是重复扣款吗
8010	0	我用花呗给了押金，为什么那些钱去哪了	用花呗付款的，已经还款了，但是商品退货了，退款还是退回花呗，那我还款的钱去哪里了
8011	0	这个花呗额度不是一个月一调整吗	我的花呗能提额吗
8012	0	帮我查一下这次我的借呗还了吗	我借呗这一期还了吗
8013	1	你使用的支付宝花呗可能存在风险	花呗提示支付宝账号存在风险
8014	1	我退回来的钱，找不见呀，不在余额里边也不在花呗里边	退款被退到花呗，但我找不到在哪
8015	1	我刚用花呗付款了。怎么显示待付款	我在淘宝买东西 用花呗已经付款了 可是淘宝显示待付款
8016	0	我就从来没有用过花呗……怎么回事	怎么花呗认证没过
8017	0	为什么我的花呗上显示***元，我只能用***	我刚刚还了花呗***，为何只显示我换了
8018	1	用花呗付的钱，但是最后退货了，钱也退了，为什么账单里面还有这笔钱要还款	问，我叫人帮还钱了，为什么花呗还要我还款，花呗
8019	1	蚂蚁借呗的钱借到了 是可以取现吗	蚂蚁借呗借的钱可以提现出来用吗
8020	1	花呗关闭后，可以在另外一个账号开通花呗吗	花呗注销后，其它支付宝账号可以开通吗
8021	0	我这里要开通花呗是吗	开通花呗不用 扣钱吗
8022	1	滴滴打车花呗怎么支付	现在花呗还可以滴滴打车吗
8023	0	花呗的双***临时额度 是一样的吗	怎么样申请花呗的临时额度
8024	0	我这个月有还的花呗吗	花呗主动还下面几个月的
8025	1	收钱码怎么样开通花呗业务	我是出租车司机，怎么开通花呗收钱
8026	1	蚂蚁借呗无法开通怎么做	为什么我无法申请借呗
8027	1	花呗账单为什么不能分期还款	花呗账单不可分期了吗
8028	1	蚂蚁花呗安全验证没有成功什么意思	花呗里面说安全验证没通过怎么回事
8029	0	麻烦花呗分期利率怎么算	花呗分期算息的吗
8030	1	蚂蚁借呗开通了怎么又关闭了	为什么借呗开通后又关闭了
8031	0	为什么我的花呗额度降低了***	我需要提升我的花呗额度
8032	0	淘宝花呗怎么切换账号	花呗切换绑定支付宝号
8033	0	花呗逾期，怎么还款	卖东西已付款，怎么又向花呗还款
8034	0	提示花呗有专属提额机会是什么意思	我的花呗显示可以提额点开没什么是怎么回事
8035	1	借呗还有多少	他就说蚂蚁借呗， ***万多
8036	1	怎样把花呗的使用权转到另一个支付宝账号	另一个账号开通的花呗怎样转到这个账号使用
8037	1	花呗不在支持手机充值了	花呗为什么不支持手机冲值了
8038	0	应该没有，因为我是默认花呗付款的	我使用的是银行制作的，都是银行说不支持花呗是支付宝问题
8039	1	我用花呗买了一件衣服，然后我把那件衣服退了，但是在那件衣服退钱之前我自己已经把花呗里的钱还了，现在那件衣服退钱了。我想知道钱到哪儿去了	我用花呗买了东西，之后又还清了，然后由于商品问题退了款，退到花呗，但花呗已经还完了，那钱会去哪
8040	1	我想还花呗的钱	现在就想把花呗还了
8041	0	花呗能恢复吗	用花呗付款以后，额度能恢复吗
8042	1	预付的的合并付款无法用花呗	为什么合并付款时不能用花呗
8043	1	借呗和花呗是一起的吗	我想咨询一下借呗和花呗
8044	0	蚂蚁借呗还款从余额宝里扣吗	余额可以自动还借呗吗
8045	0	没有显示花呗付款	钱已经退回花呗，可是花呗账单没有显示
8046	0	多余押金退回后超出花呗还款部分，怎么计算	这笔是余额宝支付的，怎么算到花呗还款了
8047	1	查看花呗短信提醒	花花呗的钱有短信提醒吗
8048	0	蚂蚁借呗怎么没有	蚂蚁借呗显示无额度
8049	1	我在蚂蚁借呗借了***每月要还多少	蚂蚁借呗借***元，一年后还一个月还多少
8050	1	我用花呗买了机票但是退款了，还没到，如果我还款了之后退款后推到哪儿	我用花呗买了机票，但是花呗我已经还款了，退票的话，钱到哪
8051	0	为什么花呗提示我要绑定银行卡	为什么申请花呗之前要绑定银行卡
8052	1	商家退款还花呗为什么还款额还是不变	为什么退款后花呗里还有这个账单
8053	0	为什么我昨晚用花呗支付了***元商家现在还没有到账 我这显示付款成功	为什么花呗里的钱，我没有要就少了***元
8054	1	花呗！可以透支多少	花呗额度用完，还可以透支使用吗
8055	1	想还借呗可以分三期吗	借呗可以分期乐换嘛
8056	1	付款用花呗有手续费么	花呗扣款服务费
8057	1	我的花呗才***太少了	花呗额度太少了，不够用
8058	1	能把网商贷转为借呗吗	网商贷什么换成借呗
8059	0	我的花呗里没有查到	退款到花呗，去花呗查，为什么还是没有
8060	1	收钱码付款可以用花呗吗	收钱码花呗能用吗
8061	1	如何才能在使用借呗	怎么才可以使用蚂蚁借呗借
8062	1	蚂蚁借呗怎么只有***个月和***个月借款时间	为什么借呗借款时间只有六个月和***个月
8063	1	为什么我的花呗自动充话费	花呗怎么自动冲话费了
8064	0	我可以下月晚点还花呗里的钱吗	支付宝花呗可以延迟还款吗
8065	0	怎么无法关闭花呗	如何查询花呗已关闭
8066	0	借呗申请都过了到还没有进去	昨天申请的借呗还没有动进
8067	0	我借呗中午***点不还会影响吗	蚂蚁借呗过了中午***还款时间
8068	1	我余额宝有钱借呗不是自己扣的吗	蚂蚁借呗余额宝可以自动还款吗
8069	0	我花里面钱就不能关闭了吗	我要关闭花呗
8070	0	花呗逾期不能超过今天	花呗逾期多久就不能用
8071	1	我的借呗额度为什么从一万降到五千了	为什么我的借呗额度减少拉
8072	1	什么时候花呗才能开通	我什么时候可以开通花呗
8073	0	花呗借一周	花呗借款在那进
8074	0	花呗分期可以提前还完吗	我之前用了花呗分期，今天提前还款了
8075	1	网商贷如何改回借呗	网商袋如何变成蚂蚁借呗
8076	1	如果蚂蚁借呗两个小时不到账怎么办	借呗***个小时还没到帐
8077	0	如果我用花呗支付。下个月***号还。是没有手续费的吧。那利息是多少	花呗还得交手续费吧
8078	1	我还能在开花呗吗	关闭花呗还能再开通么
8079	0	为什么钱还退给花呗	为什么从花呗退过款，而需要还的更多了
8080	0	借呗可以给好友转账吗	别人可以转账到蚂蚁借呗吗
8081	1	总是提示登录支付宝使用花呗	花呗那里显示你可登录支付宝账号***使用花呗怎么回事
8082	1	用花呗了是不是不能用借呗	花呗和蚂蚁借呗不能同时使用吗
8083	0	借呗到还期日推迟会怎样	借呗到延期还钱会怎样
8084	1	***号使用花呗，什么时候还款	如果***日在淘宝买东西用花呗，什么时候还款
8085	1	借呗分期还款后 额度没有恢复	怎么我的蚂蚁借呗还款了没有恢复额度
8086	1	我的花呗啥时候才能用	啥时候可以继续使用花呗
8087	0	我以前的号开通了花呗，现在把停了，新号可以开通花呗吗	花呗可以开两个吗
8088	1	我的借呗已还完了怎么还显示欠款呀	花呗结清完了，为什么还显示还款
8089	1	假如***月***号用花呗 还款日期是哪天	是这个月***号用花呗，那是不是下个月***号还
8090	0	花呗还账能领饲料么	我花呗还的什么钱
8091	1	借呗可以改时期还吗	借呗还款期修改
8092	0	我的借呗存在什么样的风险	我蚂蚁借呗显示借款操作存在风险
8093	1	花呗绑定了银行卡怎么还是提示绑定银行卡	为什么我的花呗老是显示绑定银行卡
8094	1	还款银行卡扣款但是借呗显示未还	借呗还款了怎么还提示未还款
8095	0	花呗是借贷平台吗	还花呗是从卡里扣吗
8096	1	麻烦给查下我这月有个***元的花呗待还款是哪来的	我查不到你们发给我的这个月消费有个***元的账单的，所有的明细，我查到的是所有，我每消费一笔花呗，我已经还清了，但是我不知道这***元，一是从哪里来的未查不到明细，你能发一份给我吗
8097	0	我当天还的蚂蚁借呗，当天还能蚂蚁借款吗	我在蚂蚁借呗借的钱去哪里了
8098	1	我还花呗的钱，但是银行卡掉了，还在挂失中，怎么办	花呗银行卡挂失
8099	1	共享单车不能花呗	花呗能当共享单车的押金吗
8100	0	用花呗分期买的，退货后怎么还在让我分期还、款	我就是想问问 淘宝花呗分期付款买东西 如果付了一期后 到货了 不喜欢想退货 后面俩期要不要取消分期的
8101	0	花呗怎么收手续	花呗的手续费多少
8102	1	每天还限制刷用花呗吗	花呗每天使用额度有限制吗
8103	1	使用花呗有啥优惠	使用花呗有哪些好处
8104	0	蚂蚁花呗支付摩拜单车押金	花呗充值的摩拜押金没充上
8105	0	我要开通这个账户的花呗就要关闭账户的花呗	我要取消蚂蚁花呗的付款方式，如何取消
8106	1	花呗扫码付款要密码吗	花呗支付要密码不
8107	1	蚂蚁花呗临时额度用了可以分期吗	花呗的临时额度也能分期还款吗
8108	0	我的借呗什么时候能提额度	我说蚂蚁借呗怎么提升额度
8109	0	我用余额宝买的东西为什么花呗还要扣钱	我在淘宝上买东西都已经付款了，为什么在蚂蚁花呗上走扣款了
8110	0	淘宝借呗怎么用	要怎样我才可以用借呗
8111	1	借呗额度可以增加吗	借呗可以临时提额度嘛
8112	0	使用花呗时需要短信验证吗	蚂蚁借呗第一次借款需要短信验证码吗
8113	1	花呗授权取消	芝麻分授权花呗取消会怎么样
8114	1	关闭借呗在页面能看道吗	能不能关闭借呗
8115	1	借呗怎么主动还款	借呗分期了怎么主动还
8116	0	花呗分期我按错了想取消订单可以吗	花呗如果取消分期付款
8117	0	我什么我这里没有账单分期的选项	为啥没有花呗分期这个选项了
8118	0	用花呗就是刚好记账	我就是蚂蚁花呗，这个需要利息不
8119	1	我能不能***号还蚂蚁花呗	可以把我的花呗还款改成***号吗
8120	0	有负面记录还能有借呗吗	借呗还过了。还有负面记录
8121	1	以前花呗还可以缴纳电费现在为什么不可以了	花呗交电费怎么了交不了
8122	0	商家不能收款花呗吗	花呗线下收款要求
8123	1	我开通蚂蚁花呗，赠的***元券找不到了	开通花呗送的优惠券在那里，怎么找不到了
8124	0	我的花呗能使用怎么回事	我的花呗什么能正常使用
8125	1	借呗怎么样能涨额度	怎样可以提高一下蚂蚁借呗的额度
8126	1	【花呗】你的支付宝******@qq.com花呗***月账单自动还款失败，***元未还，请登录“支付宝-花呗”核对并还款，已还忽略	【花呗】你的支付宝******@qq.com花呗***月账单自动还款失败，***元未还，请登录“支付宝-花呗”核对并还款，已还忽略
8127	0	花呗消费积分	花呗分期付款的没有积分
8128	0	实名认证身份证到期会不会影响借呗使用	是不是身份证过期就不能用蚂蚁借呗
8129	0	密付能还花呗吗	可以花呗密付不
8130	1	为什么我的蚂蚁花呗账户被冻结了	为什么我的花呗是冻结的
8131	1	花呗分期的手续费是什么	花呗分期费用
8132	1	这笔钱已经退款到花呗了，为什么账单还要还	我的钱退回花呗了那为什么我的还款账单金额没有减少
8133	1	如果删掉花呗退款单	花呗消费退款记录能删除么
8134	0	分期已退款，花呗没显示是为什么	为什么昨天和今天有退款但是花呗还款额没变
8135	0	我开通信用卡和花呗，以后，是不是还要换收款码儿呀	我自己的二维码开通了花呗和信用卡功能 为什么不能用
8136	1	跟花呗都关闭	你现在先把***的花呗关闭了
8137	0	我花呗点不进去我没办法还款	为啥花呗不能一点一点还款了
8138	0	花呗要手续费	买家开通花呗是否需要手续费
8139	0	为什么借呗没信用度	为什么我借呗显示了开通不了
8140	0	借呗为什么不在我的	我一直都是准时还借呗，为什么现在不能用啦
8141	1	蚂蚁借呗如何短期借款	蚂蚁借呗怎么选择短期的，比如借半月或者一个月
8142	0	花呗收款钱收到那去	收钱吗收花呗吗
8143	0	花呗什么什么可以用	花呗度可以用来买车吗
8144	0	蚂蚁花呗超过还款日，就不能分期了吗	花呗不分期，每个月都可以最低还款吗
8145	0	借呗忘记还了，过了一天有影响吗	借呗会对银行贷款有影响吗
8146	1	为什么我蚂蚁花呗用不了了	花呗使用不了了
8147	0	花呗随和计算入账	花呗计算的不对
8148	0	我花呗欠钱还了借呗可以开通额度吗	想用花呗给蚂蚁借呗还款可以吗
8149	0	花呗还款日期延后会怎么样	花呗能不能改扣款日期
